5540.2487	 1157.061	 0.0	 11:35:27 	 7/9/17  	 141	 2582	 127.69	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 164	 2983	 128.24	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 187	 3477	 128.22	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 220	 4311	 128.05	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 251	 4939	 128.33	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 227	 4436	 128.78	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 260	 5170	 129.2	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 262	 4955	 129.91	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 237	 4521	 130.32	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 237	 4715	 130.17	 nan	
5540.2487	 1157.061	 0.0	 11:30:27 	 7/9/17  	 270	 5271	 130.79	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 275	 5339	 133.57	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 287	 5346	 135.83	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 266	 4912	 138.28	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 315	 6077	 139.92	 nan	
5540.2487	 1157.061	 0.0	 11:30:28 	 7/9/17  	 296	 5408	 140.94	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 346	 6592	 141.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 305	 6577	 141.78	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 315	 6479	 141.8	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 323	 6721	 142.17	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 357	 7277	 141.8	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 383	 7462	 141.31	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 366	 7480	 140.76	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 357	 6861	 140.15	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 400	 7515	 139.24	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 402	 7751	 138.75	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 370	 7286	 138.42	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 405	 7961	 138.07	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 526	 9840	 138.42	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 346	 6764	 138.62	 nan	
5540.2487	 1157.061	 0.0	 11:30:28 	 7/9/17  	 331	 7034	 139.02	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 373	 7504	 139.36	 nan	
5540.2487	 1157.061	 0.0	 11:30:28 	 7/9/17  	 329	 6499	 139.61	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 353	 6866	 139.62	 nan	
5540.2487	 1157.061	 0.0	 11:30:26 	 7/9/17  	 367	 7160	 139.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:28 	 7/9/17  	 393	 7604	 139.31	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 418	 8458	 139.16	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 480	 9266	 139.08	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 412	 8056	 139.18	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 303	 5752	 139.1	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 405	 7758	 138.92	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 411	 8473	 139.0	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 335	 6806	 138.55	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 318	 6462	 138.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 332	 6649	 137.95	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 341	 6344	 137.74	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 299	 6224	 137.51	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 280	 5032	 137.13	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 229	 4793	 136.79	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 211	 4208	 136.49	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 218	 4660	 136.02	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 264	 5511	 135.46	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 295	 6171	 134.97	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 250	 5133	 134.44	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 192	 3802	 134.21	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 223	 4667	 134.13	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 285	 5912	 134.22	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 345	 6790	 134.05	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 357	 6844	 134.17	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 344	 6652	 134.22	 nan	
5540.2487	 1157.061	 0.0	 11:30:29 	 7/9/17  	 373	 7222	 134.54	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 352	 6847	 134.92	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 342	 7078	 135.37	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 349	 6727	 135.41	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 419	 8363	 135.43	 nan	
